x,y,lat,lon,wind_farm_count,total_power,i_index,j_index
3938500.0,3063500.0,54.44580078125,9.0201997756958,2,6670,821,268
3939500.0,3063500.0,54.44599914550781,9.036100387573242,1,3600,821,269
3948500.0,3063500.0,54.446998596191406,9.179499626159668,1,2300,821,278
3949500.0,3063500.0,54.44710159301758,9.19540023803711,4,14900,821,279
3938500.0,3064500.0,54.455101013183594,9.020000457763672,2,5000,822,268
3939500.0,3064500.0,54.4552001953125,9.035900115966797,1,3000,822,269
3945500.0,3064500.0,54.45589828491211,9.131500244140625,2,7200,822,275
3946500.0,3064500.0,54.45600128173828,9.147500038146973,9,27350,822,276
3947500.0,3064500.0,54.45610046386719,9.163399696350098,5,12950,822,277
3949500.0,3064500.0,54.456298828125,9.195300102233887,1,4200,822,279
3939500.0,3065500.0,54.464500427246094,9.035699844360352,2,2250,823,269
3945500.0,3065500.0,54.4651985168457,9.13129997253418,1,3200,823,275
3946500.0,3065500.0,54.465301513671875,9.147299766540527,1,3200,823,276
3947500.0,3065500.0,54.46540069580078,9.163200378417969,2,6400,823,277
3954500.0,3065500.0,54.46609878540039,9.274800300598145,1,800,823,284
3947500.0,3066500.0,54.474700927734375,9.163000106811523,6,20560,824,277
3948500.0,3066500.0,54.47480010986328,9.178999900817871,3,9800,824,278
3950500.0,3066500.0,54.474998474121094,9.21090030670166,1,4200,824,280
3952500.0,3066500.0,54.47520065307617,9.24269962310791,1,4200,824,282
3946500.0,3067500.0,54.4838981628418,9.146900177001953,2,6800,825,276
3947500.0,3067500.0,54.48400115966797,9.1628999710083,3,8700,825,277
3950500.0,3067500.0,54.48429870605469,9.210700035095215,1,4200,825,280
3951500.0,3067500.0,54.48440170288086,9.22659969329834,2,8400,825,281
3952500.0,3067500.0,54.484500885009766,9.242600440979004,2,8400,825,282
3946500.0,3068500.0,54.49319839477539,9.146699905395508,3,5400,826,276
3947500.0,3068500.0,54.49330139160156,9.162699699401855,5,17000,826,277
3952500.0,3068500.0,54.49380111694336,9.242400169372559,2,4600,826,282
3930500.0,3069500.0,54.5004997253418,8.891300201416016,5,15300,827,260
3952500.0,3069500.0,54.50310134887695,9.242300033569336,5,11500,827,282
3953500.0,3069500.0,54.50320053100586,9.258199691772461,3,8800,827,283
3929500.0,3070500.0,54.50960159301758,8.875100135803223,3,6900,828,259
3942500.0,3070500.0,54.51129913330078,9.082500457763672,2,4300,828,272
3943500.0,3070500.0,54.51139831542969,9.09850025177002,5,12000,828,273
3951500.0,3070500.0,54.51219940185547,9.226099967956543,1,2300,828,281
3942500.0,3071500.0,54.520599365234375,9.082300186157227,3,9050,829,272
3943500.0,3071500.0,54.52069854736328,9.098299980163574,7,15700,829,273
3948500.0,3071500.0,54.52119827270508,9.178099632263184,5,12500,829,278
3950500.0,3071500.0,54.521400451660156,9.210000038146973,2,4600,829,280
3951500.0,3071500.0,54.52149963378906,9.22599983215332,7,20900,829,281
3952500.0,3071500.0,54.52159881591797,9.241900444030762,4,11700,829,282
3943500.0,3072500.0,54.529998779296875,9.098099708557129,3,6000,830,273
3944500.0,3072500.0,54.53010177612305,9.114100456237793,7,13400,830,274
3951500.0,3072500.0,54.530799865722656,9.225799560546875,2,6800,830,281
3953500.0,3072500.0,54.53099822998047,9.257699966430664,1,2500,830,283
3955500.0,3072500.0,54.53120040893555,9.289600372314453,2,6400,830,285
3917500.0,3073500.0,54.53559875488281,8.682900428771973,2,4600,831,247
3918500.0,3073500.0,54.53580093383789,8.698800086975098,3,6900,831,248
3917500.0,3074500.0,54.544898986816406,8.682600021362305,1,2300,832,247
3942500.0,3075500.0,54.557701110839844,9.081600189208984,1,1200,833,272
3955500.0,3075500.0,54.558998107910156,9.289199829101562,2,8400,833,285
3932500.0,3076500.0,54.56570053100586,8.921600341796875,1,3300,834,262
3934500.0,3076500.0,54.566001892089844,8.95359992980957,2,5600,834,264
3935500.0,3076500.0,54.56610107421875,8.969499588012695,1,2300,834,265
3946500.0,3076500.0,54.56740188598633,9.145299911499023,1,4200,834,276
3949500.0,3076500.0,54.56769943237305,9.19320011138916,4,11500,834,279
3950500.0,3076500.0,54.56779861450195,9.209199905395508,6,15800,834,280
3951500.0,3076500.0,54.567901611328125,9.225099563598633,2,5700,834,281
3952500.0,3076500.0,54.56800079345703,9.241100311279297,1,3200,834,282
3932500.0,3077500.0,54.57500076293945,8.92140007019043,2,6600,835,262
3933500.0,3077500.0,54.57509994506836,8.937399864196777,6,19800,835,263
3934500.0,3077500.0,54.57529830932617,8.953300476074219,6,17600,835,264
3935500.0,3077500.0,54.575401306152344,8.969300270080566,12,27000,835,265
3940500.0,3077500.0,54.57600021362305,9.049200057983398,1,2300,835,270
3941500.0,3077500.0,54.57619857788086,9.065199851989746,6,13800,835,271
3945500.0,3077500.0,54.57659912109375,9.12909984588623,1,4200,835,275
3946500.0,3077500.0,54.576698303222656,9.145099639892578,5,16000,835,276
3947500.0,3077500.0,54.57680130004883,9.16100025177002,4,12800,835,277
3950500.0,3077500.0,54.57709884643555,9.208999633789062,1,3400,835,280
3951500.0,3077500.0,54.57720184326172,9.225000381469727,3,9800,835,281
3952500.0,3077500.0,54.577301025390625,9.240900039672852,5,17000,835,282
3932500.0,3078500.0,54.58430099487305,8.921099662780762,2,7200,836,262
3933500.0,3078500.0,54.58440017700195,8.937100410461426,1,3600,836,263
3934500.0,3078500.0,54.584598541259766,8.953100204467773,9,25500,836,264
3935500.0,3078500.0,54.58470153808594,8.969099998474121,6,13200,836,265
3937500.0,3078500.0,54.58489990234375,9.00100040435791,1,2000,836,267
3941500.0,3078500.0,54.58539962768555,9.0649995803833,2,4600,836,271
3945500.0,3078500.0,54.585899353027344,9.128899574279785,2,6400,836,275
3946500.0,3078500.0,54.58599853515625,9.14490032196045,2,6400,836,276
3931500.0,3079500.0,54.59339904785156,8.904899597167969,3,10500,837,261
3932500.0,3079500.0,54.59360122680664,8.920900344848633,4,13200,837,262
3933500.0,3079500.0,54.59370040893555,8.93690013885498,1,3300,837,263
3934500.0,3079500.0,54.59379959106445,8.952899932861328,6,14800,837,264
3935500.0,3079500.0,54.59400177001953,8.968899726867676,1,2300,837,265
3937500.0,3079500.0,54.594200134277344,9.000800132751465,3,7800,837,267
3938500.0,3079500.0,54.594398498535156,9.016799926757812,1,2000,837,268
3945500.0,3079500.0,54.59519958496094,9.128700256347656,2,6400,837,275
3946500.0,3079500.0,54.595298767089844,9.144700050354004,3,9600,837,276
3931500.0,3080500.0,54.602699279785156,8.90470027923584,5,17100,838,261
3932500.0,3080500.0,54.602901458740234,8.920700073242188,3,12000,838,262
3945500.0,3080500.0,54.60449981689453,9.128499984741211,4,13820,838,275
3946500.0,3080500.0,54.60459899902344,9.144499778747559,9,27620,838,276
3930500.0,3081500.0,54.611900329589844,8.888500213623047,5,16800,839,260
3931500.0,3081500.0,54.61199951171875,8.904500007629395,10,33000,839,261
3932500.0,3081500.0,54.612098693847656,8.92039966583252,3,10800,839,262
3940500.0,3081500.0,54.61320114135742,9.048399925231934,1,3000,839,270
3941500.0,3081500.0,54.61330032348633,9.064399719238281,7,22460,839,271
3946500.0,3081500.0,54.613800048828125,9.14430046081543,2,6170,839,276
3950500.0,3081500.0,54.61429977416992,9.20829963684082,1,6600,839,280
3951500.0,3081500.0,54.61439895629883,9.224300384521484,2,13200,839,281
3929500.0,3082500.0,54.62099838256836,8.872200012207031,4,16200,840,259
3930500.0,3082500.0,54.62110137939453,8.888199806213379,3,10500,840,260
3931500.0,3082500.0,54.621299743652344,8.904199600219727,2,6900,840,261
3937500.0,3082500.0,54.622100830078125,9.000200271606445,3,6810,840,267
3938500.0,3082500.0,54.62220001220703,9.016200065612793,6,13500,840,268
3939500.0,3082500.0,54.62229919433594,9.03219985961914,2,4300,840,269
3940500.0,3082500.0,54.622398376464844,9.048199653625488,14,37740,840,270
3941500.0,3082500.0,54.62260055541992,9.064200401306152,9,26500,840,271
3942500.0,3082500.0,54.62269973754883,9.0802001953125,10,37700,840,272
3943500.0,3082500.0,54.622798919677734,9.096199989318848,2,4600,840,273
3948500.0,3082500.0,54.62329864501953,9.17609977722168,1,3000,840,278
3949500.0,3082500.0,54.6234016418457,9.192099571228027,1,3200,840,279
3928500.0,3083500.0,54.63010025024414,8.855999946594238,2,6600,841,258
3929500.0,3083500.0,54.63029861450195,8.871999740600586,10,33000,841,259
3930500.0,3083500.0,54.630401611328125,8.887999534606934,5,16850,841,260
3936500.0,3083500.0,54.63119888305664,8.984000205993652,1,2000,841,266
3937500.0,3083500.0,54.63140106201172,9.0,2,4000,841,267
3938500.0,3083500.0,54.631500244140625,9.015999794006348,2,7400,841,268
3939500.0,3083500.0,54.63159942626953,9.031999588012695,2,4300,841,269
3940500.0,3083500.0,54.63169860839844,9.04800033569336,4,9300,841,270
3941500.0,3083500.0,54.63180160522461,9.064000129699707,8,23760,841,271
3942500.0,3083500.0,54.63199996948242,9.079999923706055,3,11800,841,272
3943500.0,3083500.0,54.63209915161133,9.095999717712402,4,14100,841,273
3948500.0,3083500.0,54.632598876953125,9.175999641418457,2,6000,841,278
3949500.0,3083500.0,54.6327018737793,9.192000389099121,1,3200,841,279
3927500.0,3084500.0,54.63930130004883,8.839699745178223,3,9900,842,257
3928500.0,3084500.0,54.639400482177734,8.85569953918457,7,24600,842,258
3929500.0,3084500.0,54.63959884643555,8.871700286865234,6,26700,842,259
3930500.0,3084500.0,54.63970184326172,8.887700080871582,5,15900,842,260
3936500.0,3084500.0,54.640499114990234,8.983699798583984,2,4000,842,266
3937500.0,3084500.0,54.64059829711914,8.999799728393555,5,12600,842,267
3938500.0,3084500.0,54.64080047607422,9.015800476074219,6,17500,842,268
3939500.0,3084500.0,54.640899658203125,9.031800270080566,2,8400,842,269
3946500.0,3084500.0,54.641700744628906,9.143799781799316,1,2300,842,276
3947500.0,3084500.0,54.64179992675781,9.159799575805664,5,18600,842,277
3948500.0,3084500.0,54.64189910888672,9.175800323486328,2,6800,842,278
3927500.0,3085500.0,54.64860153198242,8.839500427246094,2,6600,843,257
3928500.0,3085500.0,54.64870071411133,8.855500221252441,2,6600,843,258
3929500.0,3085500.0,54.64889907836914,8.871500015258789,9,32200,843,259
3938500.0,3085500.0,54.650001525878906,9.01550006866455,3,6900,843,268
3946500.0,3085500.0,54.6510009765625,9.143600463867188,5,16400,843,276
3947500.0,3085500.0,54.651100158691406,9.159600257873535,12,40400,843,277
3948500.0,3085500.0,54.65119934082031,9.175600051879883,1,3400,843,278
3927500.0,3086500.0,54.657798767089844,8.839200019836426,1,3300,844,257
3928500.0,3086500.0,54.65800094604492,8.855199813842773,8,25500,844,258
3929500.0,3086500.0,54.65810012817383,8.871199607849121,7,24800,844,259
3930500.0,3086500.0,54.65829849243164,8.887299537658691,1,4200,844,260
3928500.0,3087500.0,54.667301177978516,8.854999542236328,5,21400,845,258
3929500.0,3087500.0,54.66740036010742,8.871000289916992,7,28200,845,259
3939500.0,3087500.0,54.668701171875,9.031100273132324,5,18400,845,269
3944500.0,3088500.0,54.6786003112793,9.111000061035156,7,28400,846,274
3945500.0,3088500.0,54.6786994934082,9.126999855041504,1,2300,846,275
3947500.0,3088500.0,54.67890167236328,9.159000396728516,6,21400,846,277
3929500.0,3089500.0,54.68600082397461,8.870499610900879,1,5000,847,259
3944500.0,3089500.0,54.68790054321289,9.110799789428711,7,25900,847,274
3947500.0,3089500.0,54.688201904296875,9.158900260925293,2,6250,847,277
3938500.0,3091500.0,54.7056999206543,9.014300346374512,3,9600,849,268
3940500.0,3091500.0,54.70600128173828,9.046299934387207,6,19200,849,270
3925500.0,3092500.0,54.713199615478516,8.805700302124023,1,2000,850,255
3926500.0,3092500.0,54.713401794433594,8.821700096130371,1,3000,850,256
3933500.0,3092500.0,54.71440124511719,8.933899879455566,6,18000,850,263
3938500.0,3092500.0,54.71500015258789,9.013999938964844,2,7200,850,268
3939500.0,3092500.0,54.7150993347168,9.030099868774414,3,17600,850,269
3940500.0,3092500.0,54.715301513671875,9.046099662780762,5,15450,850,270
3921500.0,3093500.0,54.721900939941406,8.741299629211426,7,27000,851,251
3922500.0,3093500.0,54.72209930419922,8.75730037689209,3,11800,851,252
3924500.0,3093500.0,54.7224006652832,8.789400100708008,3,6000,851,254
3925500.0,3093500.0,54.72249984741211,8.805399894714355,3,6000,851,255
3927500.0,3093500.0,54.722801208496094,8.837499618530273,4,13200,851,257
3928500.0,3093500.0,54.722999572753906,8.853500366210938,3,10350,851,258
3938500.0,3093500.0,54.724300384521484,9.013799667358398,1,7000,851,268
3939500.0,3093500.0,54.72439956665039,9.029899597167969,2,14000,851,269
3940500.0,3093500.0,54.7244987487793,9.045900344848633,1,3000,851,270
3909500.0,3094500.0,54.72909927368164,8.548600196838379,1,2300,852,239
3910500.0,3094500.0,54.72930145263672,8.564599990844727,2,4600,852,240
3921500.0,3094500.0,54.731201171875,8.741000175476074,3,11800,852,251
3927500.0,3094500.0,54.73210144042969,8.837200164794922,2,6600,852,257
3928500.0,3094500.0,54.732200622558594,8.853300094604492,1,3450,852,258
3941500.0,3095500.0,54.74319839477539,9.06149959564209,1,2500,853,271
3931500.0,3096500.0,54.75120162963867,8.900899887084961,2,7000,854,261
3933500.0,3096500.0,54.75149917602539,8.932999610900879,1,4200,854,263
3941500.0,3096500.0,54.752498626708984,9.061300277709961,1,2500,854,271
3942500.0,3096500.0,54.752601623535156,9.077400207519531,1,3000,854,272
3921500.0,3097500.0,54.75899887084961,8.74020004272461,3,17700,855,251
3922500.0,3097500.0,54.75920104980469,8.756199836730957,5,21300,855,252
3923500.0,3097500.0,54.759300231933594,8.772299766540527,4,14600,855,253
3931500.0,3097500.0,54.760501861572266,8.90060043334961,2,6000,855,261
3932500.0,3097500.0,54.76060104370117,8.91670036315918,6,18260,855,262
3933500.0,3097500.0,54.760799407958984,8.932700157165527,7,22700,855,263
3938500.0,3097500.0,54.76139831542969,9.012999534606934,3,21000,855,268
3939500.0,3097500.0,54.76150131225586,9.029000282287598,2,14000,855,269
3942500.0,3097500.0,54.76190185546875,9.077199935913086,1,2400,855,272
3919500.0,3098500.0,54.768001556396484,8.707799911499023,1,3600,856,249
3924500.0,3098500.0,54.768798828125,8.788100242614746,1,4800,856,254
3930500.0,3098500.0,54.76959991455078,8.884400367736816,3,12800,856,260
3931500.0,3098500.0,54.769798278808594,8.900400161743164,6,18400,856,261
3932500.0,3098500.0,54.769901275634766,8.916500091552734,4,11300,856,262
3933500.0,3098500.0,54.77000045776367,8.932499885559082,1,3000,856,263
3943500.0,3098500.0,54.77130126953125,9.093000411987305,3,10200,856,273
3919500.0,3099500.0,54.77730178833008,8.707500457763672,6,26400,857,249
3923500.0,3099500.0,54.77790069580078,8.771699905395508,1,2000,857,253
3930500.0,3099500.0,54.778900146484375,8.884099960327148,7,32300,857,260
3931500.0,3099500.0,54.77909851074219,8.900199890136719,6,19400,857,261
3932500.0,3099500.0,54.77920150756836,8.916199684143066,2,6450,857,262
3933500.0,3099500.0,54.779300689697266,8.932299613952637,2,7200,857,263
3941500.0,3099500.0,54.78030014038086,9.060700416564941,1,3000,857,271
3942500.0,3099500.0,54.78049850463867,9.076800346374512,3,9400,857,272
3943500.0,3099500.0,54.780601501464844,9.09280014038086,5,19150,857,273
3944500.0,3099500.0,54.78070068359375,9.10890007019043,2,9600,857,274
3918500.0,3100500.0,54.786399841308594,8.691200256347656,1,3600,858,248
3919500.0,3100500.0,54.7864990234375,8.707300186157227,1,4800,858,249
3921500.0,3100500.0,54.786800384521484,8.739399909973145,2,7100,858,251
3922500.0,3100500.0,54.7869987487793,8.755399703979492,1,3600,858,252
3923500.0,3100500.0,54.787200927734375,8.771499633789062,2,5600,858,253
3924500.0,3100500.0,54.78730010986328,8.787500381469727,1,3600,858,254
3930500.0,3100500.0,54.78820037841797,8.883899688720703,2,6000,858,260
3941500.0,3100500.0,54.78960037231445,9.060500144958496,3,8350,858,271
3943500.0,3100500.0,54.789798736572266,9.092599868774414,1,4000,858,273
3944500.0,3100500.0,54.790000915527344,9.108699798583984,3,14400,858,274
3920500.0,3101500.0,54.79600143432617,8.722999572753906,7,25000,859,250
3921500.0,3101500.0,54.79610061645508,8.739100456237793,9,32000,859,251
3922500.0,3101500.0,54.79629898071289,8.75510025024414,1,3600,859,252
3923500.0,3101500.0,54.7963981628418,8.771200180053711,3,9600,859,253
3924500.0,3101500.0,54.796600341796875,8.787300109863281,2,3800,859,254
3928500.0,3101500.0,54.79719924926758,8.851499557495117,1,200,859,258
3921500.0,3102500.0,54.80540084838867,8.738800048828125,2,8000,860,251
3922500.0,3102500.0,54.805599212646484,8.754899978637695,4,12800,860,252
3927500.0,3102500.0,54.80630111694336,8.835200309753418,8,23700,860,257
3928500.0,3102500.0,54.80649948120117,8.851300239562988,3,7400,860,258
3938500.0,3102500.0,54.80780029296875,9.011899948120117,3,12600,860,268
3916500.0,3103500.0,54.813899993896484,8.65820026397705,2,4000,861,246
3920500.0,3103500.0,54.81449890136719,8.72249984741211,3,10200,861,250
3921500.0,3103500.0,54.814701080322266,8.738499641418457,4,13600,861,251
3922500.0,3103500.0,54.81480026245117,8.754599571228027,4,12850,861,252
3926500.0,3103500.0,54.81549835205078,8.818900108337402,1,7200,861,256
3927500.0,3103500.0,54.81560134887695,8.83489990234375,3,11200,861,257
3929500.0,3103500.0,54.81589889526367,8.86709976196289,7,22500,861,259
3930500.0,3103500.0,54.816001892089844,8.883099555969238,4,15450,861,260
3931500.0,3103500.0,54.816200256347656,8.899200439453125,5,18650,861,261
3932500.0,3103500.0,54.81629943847656,8.915300369262695,1,3450,861,262
3933500.0,3103500.0,54.81639862060547,8.931300163269043,3,11700,861,263
3938500.0,3103500.0,54.817100524902344,9.011699676513672,1,4200,861,268
3942500.0,3103500.0,54.81760025024414,9.076000213623047,2,6000,861,272
3926500.0,3104500.0,54.82469940185547,8.818599700927734,4,25800,862,256
3927500.0,3104500.0,54.82490158081055,8.834699630737305,3,21600,862,257
3929500.0,3104500.0,54.825199127197266,8.866800308227539,2,6500,862,259
3930500.0,3104500.0,54.82529830932617,8.88290023803711,1,4200,862,260
3931500.0,3104500.0,54.82550048828125,8.89900016784668,1,3000,862,261
3932500.0,3104500.0,54.825599670410156,8.914999961853027,2,7800,862,262
3936500.0,3104500.0,54.82609939575195,8.979299545288086,1,3000,862,266
3937500.0,3104500.0,54.82619857788086,8.995400428771973,4,13200,862,267
3938500.0,3104500.0,54.82640075683594,9.011500358581543,2,6000,862,268
3939500.0,3104500.0,54.826499938964844,9.02750015258789,2,6000,862,269
3941500.0,3104500.0,54.826698303222656,9.059700012207031,1,3000,862,271
3943500.0,3104500.0,54.82699966430664,9.09179973602295,1,4500,862,273
3915500.0,3105500.0,54.832298278808594,8.641599655151367,1,2000,863,245
3918500.0,3105500.0,54.832801818847656,8.689800262451172,3,10200,863,248
3936500.0,3105500.0,54.83539962768555,8.979100227355957,1,3000,863,266
3943500.0,3105500.0,54.83620071411133,9.09160041809082,2,9000,863,273
3914500.0,3106500.0,54.841400146484375,8.625200271606445,4,12350,864,244
3915500.0,3106500.0,54.84149932861328,8.641300201416016,3,6000,864,245
3944500.0,3106500.0,54.84560012817383,9.107500076293945,1,4500,864,274
3914500.0,3107500.0,54.85060119628906,8.624899864196777,1,3450,865,244
3915500.0,3107500.0,54.850799560546875,8.640999794006348,3,10300,865,245
3917500.0,3107500.0,54.851200103759766,8.673100471496582,3,9600,865,247
3915500.0,3108500.0,54.86009979248047,8.640700340270996,4,13750,866,245
3943500.0,3108500.0,54.86410140991211,9.090999603271484,1,4500,866,273
3944500.0,3108500.0,54.864200592041016,9.107099533081055,2,9000,866,274
3915500.0,3109500.0,54.86940002441406,8.640399932861328,4,13600,867,245
3933500.0,3109500.0,54.872100830078125,8.929900169372559,2,6600,867,263
3930500.0,3110500.0,54.88100051879883,8.881400108337402,1,3000,868,260
3932500.0,3110500.0,54.88130187988281,8.913599967956543,2,6600,868,262
3935500.0,3110500.0,54.88169860839844,8.961899757385254,3,10900,868,265
3936500.0,3110500.0,54.88180160522461,8.977999687194824,4,20000,868,266
3937500.0,3110500.0,54.881900787353516,8.994099617004395,2,9200,868,267
3930500.0,3111500.0,54.89030075073242,8.881199836730957,5,15600,869,260
3931500.0,3111500.0,54.89039993286133,8.897299766540527,4,12600,869,261
3932500.0,3111500.0,54.890499114990234,8.913399696350098,3,9600,869,262
3933500.0,3111500.0,54.89070129394531,8.929499626159668,2,6200,869,263
3934500.0,3111500.0,54.89080047607422,8.945599555969238,5,22400,869,264
3935500.0,3111500.0,54.890899658203125,8.961700439453125,5,17500,869,265
3933500.0,3112500.0,54.899898529052734,8.929200172424316,2,4600,870,263
3934500.0,3112500.0,54.90010070800781,8.945300102233887,1,2300,870,264
